"ActivityDT","ClinicalEvent","SourceHost","SourceDatabase","SourceTable"
"04/09/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/1997",441,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/1998",347,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/1999",261,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2000",495,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2001",504,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2002",478,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2003",497,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2004",251,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2005",202,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2006",668,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2007",679,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2008",766,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2009",731,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2010",369,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2011",232,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2012",276,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2013",772,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2014",740,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2015",419,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2016",309,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/09/2017",818,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1988",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1990",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1991",7,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1995",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1996",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1997",283,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1998",154,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/1999",555,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2000",451,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2001",505,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2002",446,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2003",278,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2004",574,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2005",668,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2006",623,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2007",634,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2008",385,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2009",234,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2010",889,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2011",835,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2012",622,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2013",733,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2014",309,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2015",260,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2016",733,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2017",705,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2050",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/10/2090",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1991",2,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1992",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1996",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1997",443,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1998",449,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/1999",497,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2000",249,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2001",189,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2002",525,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2003",509,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2004",543,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2005",553,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2006",284,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2007",232,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2008",780,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2009",774,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2010",768,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2011",803,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2012",300,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2013",748,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2014",764,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2015",408,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2016",662,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2017",345,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/11/2019",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1986",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1990",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1992",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1997",439,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1998",374,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/1999",232,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2000",501,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2001",493,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2002",530,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2003",508,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2004",258,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2005",237,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2006",660,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2007",622,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2008",723,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2009",742,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2010",424,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2011",14,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2012",680,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2013",719,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2014",754,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2015",679,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2016",316,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"04/12/2017",803,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1987",7,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1995",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1997",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1998",495,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/1999",442,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2000",473,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2001",441,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2002",246,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2003",156,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2004",598,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2005",601,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2006",589,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2007",560,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2008",283,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2009",748,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2010",736,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2011",749,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2012",17,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2013",258,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2014",207,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2015",778,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2016",714,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2017",740,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/01/2018",764,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1987",4,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1991",2,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1997",33,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1998",439,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/1999",400,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2000",259,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2001",525,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2002",528,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2003",501,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2004",541,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2005",259,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2006",220,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2007",639,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2008",692,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2009",598,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2010",747,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2011",407,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2012",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2013",704,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2014",734,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2015",718,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2016",722,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2017",328,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/02/2018",852,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1997",397,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1998",459,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/1999",393,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2000",175,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2001",492,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2002",512,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2003",505,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2004",489,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2005",274,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2006",224,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2007",674,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2008",663,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2009",696,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2010",747,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2011",369,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2012",290,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2013",679,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2014",731,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2015",747,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2016",368,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2017",302,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/03/2018",859,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1997",244,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1998",138,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/1999",143,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2000",477,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2001",451,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2002",447,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2003",279,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2004",473,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2005",614,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2006",587,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2007",636,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2008",332,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2009",212,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2010",411,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2011",828,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2012",275,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2013",638,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2014",297,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2015",228,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2016",766,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2017",751,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2018",786,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/04/2050",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1931",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1997",303,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1998",459,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/1999",573,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2000",404,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2001",269,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2002",163,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2003",339,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2004",503,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2005",609,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2006",581,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2007",309,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2008",410,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2009",789,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2010",819,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2011",785,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2012",187,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2013",265,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2014",271,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2015",806,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2016",780,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2017",763,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/05/2018",345,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1993",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1994",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1995",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1996",0,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1997",415,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1998",340,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/1999",249,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/2000",492,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
"05/06/2001",489,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","EPISODE_INDEX"
